timestamp,signal,value,raw
1782313743.595554,wheel_speed_rear,0.0,0
1782313743.595958,wheel_speed_rear,0.0,0
1782313743.596160,wheel_speed_rear,0.0,0
1782313743.596288,wheel_speed_rear,0.0,0
1782313743.596408,wheel_speed_rear,0.0,0
1782313743.596530,wheel_speed_rear,0.0,0
1782313743.597068,wheel_speed_rear,0.0,0
1782313743.597215,wheel_speed_rear,0.0,0
1782313743.597349,wheel_speed_rear,0.0,0
1782313743.597471,wheel_speed_rear,0.0,0
1782313743.597589,wheel_speed_rear,0.0,0
1782313743.597721,wheel_speed_rear,0.0,0
1782313743.598485,wheel_speed_rear,0.0,0
1782313743.598610,wheel_speed_rear,0.0,0
1782313743.598729,wheel_speed_rear,0.0,0
1782313743.598847,wheel_speed_rear,0.0,0
1782313743.598965,wheel_speed_rear,0.0,0
1782313743.600050,wheel_speed_rear,0.0,0
1782313743.600198,wheel_speed_rear,0.0,0
1782313743.600317,wheel_speed_rear,0.0,0
1782313743.600436,wheel_speed_rear,0.0,0
1782313743.600554,wheel_speed_rear,0.0,0
1782313743.600672,wheel_speed_rear,0.0,0
1782313743.601740,wheel_speed_rear,0.0,0
1782313743.601868,wheel_speed_rear,0.0,0
1782313743.601987,wheel_speed_rear,0.0,0
1782313743.602105,wheel_speed_rear,0.0,0
1782313743.602221,wheel_speed_rear,0.0,0
1782313743.602339,wheel_speed_rear,0.0,0
1782313743.603468,wheel_speed_rear,0.0,0
1782313743.603617,wheel_speed_rear,0.0,0
1782313743.603757,wheel_speed_rear,0.0,0
1782313743.603897,wheel_speed_rear,0.0,0
1782313743.604044,wheel_speed_rear,0.0,0
1782313743.604182,wheel_speed_rear,0.0,0
1782313743.605035,wheel_speed_rear,0.0,0
1782313743.605184,wheel_speed_rear,0.0,0
1782313743.605324,wheel_speed_rear,0.0,0
1782313743.605463,wheel_speed_rear,0.0,0
1782313743.605602,wheel_speed_rear,0.0,0
1782313743.605739,wheel_speed_rear,0.0,0
1782313743.606732,wheel_speed_rear,0.0,0
1782313743.606873,wheel_speed_rear,0.0,0
1782313743.607012,wheel_speed_rear,0.0,0
1782313743.607151,wheel_speed_rear,0.0,0
1782313743.607300,wheel_speed_rear,0.0,0
1782313743.607552,wheel_speed_rear,0.0,0
1782313743.612441,wheel_speed_rear,0.0,0
1782313743.621139,wheel_speed_rear,0.0,0
1782313743.621266,wheel_speed_rear,0.0,0
1782313743.621363,wheel_speed_rear,0.0,0
1782313743.621451,wheel_speed_rear,0.0,0
1782313743.621540,wheel_speed_rear,0.0,0
1782313743.621632,wheel_speed_rear,0.0,0
1782313743.621748,wheel_speed_rear,0.0,0
1782313743.621868,wheel_speed_rear,0.0,0
1782313743.622017,wheel_speed_rear,0.0,0
1782313743.622126,wheel_speed_rear,0.0,0
1782313743.622222,wheel_speed_rear,0.0,0
1782313743.622312,wheel_speed_rear,0.0,0
1782313743.622397,wheel_speed_rear,0.0,0
1782313743.622482,wheel_speed_rear,0.0,0
1782313743.622573,wheel_speed_rear,0.0,0
1782313743.622658,wheel_speed_rear,0.0,0
1782313743.622745,wheel_speed_rear,0.0,0
1782313743.622834,wheel_speed_rear,0.0,0
1782313743.622919,wheel_speed_rear,0.0,0
1782313743.623004,wheel_speed_rear,0.0,0
1782313743.623088,wheel_speed_rear,0.0,0
1782313743.623176,wheel_speed_rear,0.0,0
1782313743.623954,wheel_speed_rear,0.0,0
1782313743.624134,wheel_speed_rear,0.0,0
1782313743.624388,gear_position,N,0
1782313743.624388,clutch,RELEASED,0
1782313743.624388,shift_failed,OK,0
1782313743.639514,coolant_temp,0.0,0
1782313743.639514,warmup_index,0,0
1782313743.639514,side_stand,DOWN,0
1782313743.639690,rpm,0,0
1782313743.639690,throttle_position,0,0
1782313743.639774,wheel_speed_rear,0.0,0
1782313743.659395,wheel_speed_rear,0.0,0
1782313743.659664,gear_position,N,0
1782313743.659664,clutch,RELEASED,0
1782313743.659664,shift_failed,OK,0
1782313743.659748,rpm,0,0
1782313743.659748,throttle_position,0,0
1782313743.659831,wheel_speed_rear,0.0,0
1782313743.679662,wheel_speed_rear,0.0,0
1782313743.679967,gear_position,N,0
1782313743.679967,clutch,RELEASED,0
1782313743.679967,shift_failed,OK,0
1782313743.680067,rpm,0,0
1782313743.680067,throttle_position,0,0
1782313743.680166,wheel_speed_rear,0.0,0
1782313743.684893,wheel_speed_rear,0.0,0
1782313743.685415,gear_position,N,0
1782313743.685415,clutch,RELEASED,0
1782313743.685415,shift_failed,OK,0
1782313743.704956,rpm,0,0
1782313743.704956,throttle_position,0,0
1782313743.705170,wheel_speed_rear,0.0,0
1782313743.705318,wheel_speed_rear,0.0,0
1782313743.705753,gear_position,N,0
1782313743.705753,clutch,RELEASED,0
1782313743.705753,shift_failed,OK,0
1782313743.723852,rpm,0,0
1782313743.723852,throttle_position,0,0
1782313743.724118,wheel_speed_rear,0.0,0
1782313743.724362,wheel_speed_rear,0.0,0
1782313743.725091,gear_position,N,0
1782313743.725091,clutch,RELEASED,0
1782313743.725091,shift_failed,OK,0
1782313743.739711,coolant_temp,27.1,271
1782313743.739711,warmup_index,0,0
1782313743.739711,side_stand,UP,1
1782313743.740239,rpm,0,0
1782313743.740239,throttle_position,0,0
1782313743.740486,wheel_speed_rear,0.0,0
1782313743.759519,wheel_speed_rear,0.0,0
1782313743.759879,gear_position,N,0
1782313743.759879,clutch,RELEASED,0
1782313743.759879,shift_failed,OK,0
1782313743.759987,rpm,0,0
1782313743.759987,throttle_position,0,0
1782313743.760095,wheel_speed_rear,0.0,0
1782313743.779685,wheel_speed_rear,0.0,0
1782313743.780245,gear_position,N,0
1782313743.780245,clutch,RELEASED,0
1782313743.780245,shift_failed,OK,0
1782313743.780422,rpm,0,0
1782313743.780422,throttle_position,0,0
1782313743.780598,wheel_speed_rear,0.0,0
1782313743.784994,wheel_speed_rear,0.0,0
1782313743.786262,gear_position,N,0
1782313743.786262,clutch,RELEASED,0
1782313743.786262,shift_failed,OK,0
1782313743.804936,rpm,0,0
1782313743.804936,throttle_position,0,0
1782313743.805198,wheel_speed_rear,0.0,0
1782313743.805446,wheel_speed_rear,0.0,0
1782313743.806184,gear_position,N,0
1782313743.806184,clutch,RELEASED,0
1782313743.806184,shift_failed,OK,0
1782313743.823621,rpm,0,0
1782313743.823621,throttle_position,0,0
1782313743.823877,wheel_speed_rear,0.0,0
1782313743.824122,wheel_speed_rear,0.0,0
1782313743.829965,gear_position,N,0
1782313743.829965,clutch,RELEASED,0
1782313743.829965,shift_failed,OK,0
1782313743.830276,coolant_temp,27.1,271
1782313743.830276,warmup_index,0,0
1782313743.830276,side_stand,UP,1
1782313743.830771,rpm,0,0
1782313743.830771,throttle_position,0,0
1782313743.831020,kill_switch,RUN,1
1782313743.831020,engine_on_counter,0,0
1782313743.831261,wheel_speed_rear,0.0,0
1782313743.846745,wheel_speed_rear,0.0,0
1782313743.847491,gear_position,N,0
1782313743.847491,clutch,RELEASED,0
1782313743.847491,shift_failed,OK,0
1782313743.847745,rpm,0,0
1782313743.847745,throttle_position,0,0
1782313743.868824,kill_switch,RUN,1
1782313743.868824,engine_on_counter,0,0
1782313743.868974,wheel_speed_rear,0.0,0
